YEAR,MONTH,DAY_OF_MONTH,NEIGHBOURHOOD,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION
22490,2003,6,28,Kensington-Cedar Cottage,49.24148245,-123.0653689,5,40,5,-1
450149,2015,1,18,Central Business District,49.2822721,-123.1179105,15,22,6,-1
82204,2004,7,11,Fairview,49.26750805,-123.1277842,10,0,6,-1
515017,2017,4,23,Grandview-Woodland,49.28119307,-123.0676887,14,16,6,-1
118210,2005,9,4,Central Business District,49.28107015,-123.1158806,18,0,6,-1
390891,2013,3,27,Kitsilano,49.27079591,-123.150955,22,30,2,-1
441015,2015,4,7,Central Business District,49.28375989,-123.1201875,1,33,1,-1
229384,2008,8,31,Hastings-Sunrise,49.29165502,-123.0521989,14,0,6,-1
67170,2004,9,17,Riley Park,49.25287648,-123.0900524,2,44,4,-1
278949,2009,1,13,Mount Pleasant,49.26303092,-123.1076977,17,0,1,-1
282775,2009,8,17,Central Business District,49.27348741,-123.1278007,22,0,0,-1
220445,2007,1,3,Oakridge,49.22595249,-123.1129512,15,30,2,-1
431194,2014,4,12,Grandview-Woodland,49.27116754,-123.0695684,19,15,5,-1
395511,2013,7,21,Kensington-Cedar Cottage,49.25116781,-123.0838695,15,0,6,-1
507142,2016,10,20,West End,49.28238381,-123.1341623,22,12,3,-1
153326,2006,7,28,Fairview,49.27197466,-123.13602,18,0,4,-1
260406,2009,5,13,Oakridge,49.23255684,-123.1155596,10,30,2,-1
479095,2016,4,10,Central Business District,49.27327389,-123.1262213,1,11,6,-1
358083,2012,10,13,Renfrew-Collingwood,49.24984552,-123.0339345,23,0,5,-1
185234,2006,5,20,Kitsilano,49.26823899,-123.1579181,10,20,5,-1
413051,2014,11,11,West End,49.28597311,-123.1269582,17,30,1,-1
49608,2003,10,12,West End,49.27923185,-123.1358274,14,0,6,-1
48567,2003,4,13,Kerrisdale,49.23164791,-123.1643742,18,30,6,-1
516998,2017,2,14,Mount Pleasant,49.26147566,-123.0890944,8,0,1,-1
279768,2009,7,4,Central Business District,49.28538829,-123.1118584,15,0,5,-1
5396,2003,11,26,Sunset,49.21085855,-123.0894943,18,30,2,-1
507241,2016,1,24,Arbutus Ridge,49.23746656,-123.1658321,12,29,6,-1
189426,2007,10,5,Sunset,49.20956684,-123.0910928,4,30,4,-1
386848,2013,6,12,Marpole,49.20571049,-123.1346873,14,37,2,-1
13774,2003,1,24,Grandview-Woodland,49.26951671,-123.0681244,19,0,4,-1
358229,2012,11,23,Strathcona,49.28125374,-123.0964946,17,26,4,-1
509099,2016,8,26,Strathcona,49.28151394,-123.0996143,16,0,4,-1
280301,2009,4,3,West Point Grey,49.26382404,-123.2110959,16,0,4,-1
133927,2005,3,19,Hastings-Sunrise,49.28878379,-123.0544872,20,0,5,-1
211628,2007,2,9,Renfrew-Collingwood,49.25816372,-123.0369859,14,42,4,-1
145685,2006,1,14,Central Business District,49.27904913,-123.1194784,20,30,5,-1
265414,2009,2,14,Strathcona,49.27948254,-123.0997377,14,0,5,-1
115689,2005,7,25,Central Business District,49.28023388,-123.1147846,12,0,0,-1
196985,2007,5,1,Central Business District,49.28515594,-123.1221638,9,40,1,-1
265390,2009,10,31,Victoria-Fraserview,49.22505699,-123.0616773,22,0,5,-1
382028,2013,10,15,West Point Grey,49.2627413,-123.1954447,7,45,1,-1
455520,2015,4,30,West Point Grey,49.2656206,-123.2144505,6,10,3,-1
442677,2015,4,18,Stanley Park,49.29908547,-123.1358788,11,50,5,-1
461031,2015,11,4,Victoria-Fraserview,49.20623396,-123.0574151,16,0,2,-1
339407,2011,12,28,Victoria-Fraserview,49.22731541,-123.0744032,21,0,2,-1
355352,2012,8,23,Victoria-Fraserview,49.22773559,-123.074514,14,0,3,-1
121280,2005,4,9,Stanley Park,49.29480481,-123.1366046,18,15,5,-1
5016,2003,4,17,Sunset,49.21195033,-123.0880638,23,30,3,-1
219051,2007,11,16,West End,49.28149194,-123.1265886,19,0,4,-1
415606,2014,2,28,Central Business District,49.28229119,-123.1183292,21,6,4,-1
297683,2010,2,21,Central Business District,49.27993729,-123.114256,20,0,6,-1
13369,2003,8,29,Grandview-Woodland,49.26321204,-123.0672439,21,30,4,-1
40087,2003,10,6,Grandview-Woodland,49.28202308,-123.0575183,16,30,0,-1
122644,2005,8,23,Sunset,49.21186363,-123.0916285,14,15,1,-1
380968,2013,2,15,Sunset,49.21377445,-123.082376,22,0,4,-1
398121,2013,12,14,Central Business District,49.28414268,-123.1170787,7,0,5,-1
24432,2003,5,31,Central Business District,49.28202251,-123.1209311,14,0,5,-1
17888,2003,10,1,Kitsilano,49.26819831,-123.1554749,9,30,2,-1
69892,2004,6,27,Sunset,49.22851621,-123.1057435,23,0,6,-1
339079,2011,5,23,Renfrew-Collingwood,49.26098031,-123.056519,15,0,0,-1
354572,2012,11,26,Fairview,49.25987605,-123.1447367,22,0,0,-1
86491,2004,10,18,Kitsilano,49.25826045,-123.1534198,18,30,0,-1
198958,2007,4,24,Renfrew-Collingwood,49.23877877,-123.0271207,22,30,1,-1
503526,2016,3,15,Kitsilano,49.27097716,-123.1551008,1,33,1,-1
41377,2003,1,25,Central Business District,49.28399105,-123.106737,15,30,5,-1
318186,2010,6,23,Grandview-Woodland,49.28119932,-123.0703381,9,14,2,-1
178148,2006,8,31,Renfrew-Collingwood,49.23244267,-123.0358249,3,51,3,-1
519314,2017,7,7,Central Business District,49.28248902,-123.1114223,14,45,4,-1
308672,2010,12,12,Central Business District,49.27977978,-123.1083821,12,0,6,-1
75978,2004,3,17,Central Business District,49.28253947,-123.1181426,16,56,2,-1
11709,2003,6,7,Renfrew-Collingwood,49.26375627,-123.0237946,17,0,5,-1
10654,2003,7,23,Mount Pleasant,49.25964695,-123.0832882,23,30,2,-1
463480,2015,4,12,Central Business District,49.27668109,-123.1306736,21,0,6,-1
95523,2004,4,26,Renfrew-Collingwood,49.23736821,-123.0586744,20,0,0,-1
136557,2005,12,2,Sunset,49.21985103,-123.0864333,20,0,4,-1
66143,2004,10,2,Mount Pleasant,49.257443,-123.1011379,18,47,5,-1
400954,2013,9,20,Renfrew-Collingwood,49.25815098,-123.0461418,15,20,4,-1
454832,2015,11,14,Riley Park,49.25003206,-123.1130245,21,0,5,-1
18028,2003,8,2,Riley Park,49.25284205,-123.1074951,17,0,5,-1
356648,2012,6,29,Central Business District,49.28135255,-123.1018998,17,0,4,-1
406380,2013,10,12,Kensington-Cedar Cottage,49.2495453,-123.0710653,21,45,5,-1
84761,2004,7,1,Central Business District,49.28377458,-123.1020141,12,15,3,-1
5806,2003,9,17,Sunset,49.21927122,-123.1060557,22,0,2,-1
236609,2008,8,26,Victoria-Fraserview,49.23257684,-123.0700542,10,30,1,-1
191429,2007,1,2,Arbutus Ridge,49.24422663,-123.1516577,9,0,1,-1
284931,2009,5,23,Strathcona,49.27856914,-123.0997714,12,50,5,-1
371332,2012,8,22,Hastings-Sunrise,49.2656909,-123.0322093,23,0,2,-1
117896,2005,2,18,Dunbar-Southlands,49.24142262,-123.1946379,18,0,4,-1
415761,2014,7,1,Arbutus Ridge,49.24412297,-123.1629795,23,30,1,-1
185048,2006,10,13,Renfrew-Collingwood,49.23731671,-123.0392635,13,0,4,-1
406247,2013,9,12,Renfrew-Collingwood,49.23206958,-123.0317128,12,50,3,-1
324688,2011,9,10,Central Business District,49.27572372,-123.1169148,23,0,5,-1
421698,2014,12,15,Central Business District,49.28057609,-123.1152057,17,30,0,-1
110065,2005,1,25,Kitsilano,49.26839869,-123.1729061,15,37,1,-1
240957,2008,2,28,Sunset,49.22384562,-123.1016126,20,10,3,-1
357326,2012,1,31,Victoria-Fraserview,49.21799685,-123.0516448,14,45,1,-1
310193,2010,3,15,Renfrew-Collingwood,49.25254626,-123.0289276,19,0,0,-1
310977,2010,9,18,Central Business District,49.28139486,-123.1196866,19,19,5,-1
499333,2016,12,28,Sunset,49.22560678,-123.1015364,21,0,2,-1
163759,2006,12,5,Grandview-Woodland,49.26578661,-123.0697232,18,0,1,-1
465739,2015,10,8,Hastings-Sunrise,49.27407477,-123.0241391,22,30,3,-1
475354,2016,11,5,Grandview-Woodland,49.28484141,-123.0619341,6,30,5,-1
254914,2008,3,20,Riley Park,49.24789804,-123.114483,19,30,3,-1
23356,2003,11,9,Sunset,49.22188017,-123.0859694,12,0,6,-1
378077,2012,12,11,Marpole,49.21516036,-123.1326254,15,0,1,-1
196808,2007,6,16,Kensington-Cedar Cottage,49.25147762,-123.0693444,9,11,5,-1
480944,2016,7,17,Central Business District,49.2794523,-123.1002701,12,30,6,-1
276762,2009,2,11,West End,49.27875324,-123.1309687,12,0,2,-1
354233,2012,9,20,Musqueam,49.2273527,-123.1984879,21,30,3,-1
111641,2005,10,13,Stanley Park,49.30260135,-123.1294978,16,0,3,-1
48430,2003,8,10,West End,49.28628033,-123.1273407,15,30,6,-1
356396,2012,12,20,Kensington-Cedar Cottage,49.24703144,-123.0690617,20,54,3,-1
336029,2011,9,29,Kensington-Cedar Cottage,49.24190622,-123.0693799,8,5,3,-1
260209,2009,3,8,Strathcona,49.28016497,-123.0894548,11,30,6,-1
48269,2003,7,13,Fairview,49.25878726,-123.1335323,0,0,6,-1
444481,2015,11,17,Dunbar-Southlands,49.2498942,-123.1773477,0,1,1,-1
379747,2013,1,4,Central Business District,49.28248082,-123.1182307,20,15,4,-1
389068,2013,4,23,Riley Park,49.25379992,-123.1072326,18,0,1,-1
282837,2009,10,5,Grandview-Woodland,49.2721194,-123.0729412,16,0,0,-1
397716,2013,10,3,Marpole,49.21581177,-123.1403376,12,24,3,-1
334237,2011,9,3,Kensington-Cedar Cottage,49.24862965,-123.0759064,16,0,5,-1
192869,2007,5,2,Mount Pleasant,49.2587478,-123.0847527,4,0,2,-1
461332,2015,5,31,Killarney,49.22919197,-123.0290804,22,0,6,-1
313188,2010,6,21,Riley Park,49.24605237,-123.1032465,0,0,0,-1
392328,2013,4,24,Central Business District,49.28132484,-123.100575,2,53,2,-1
419728,2014,11,7,West End,49.29151759,-123.1397093,19,51,4,-1
422049,2014,9,27,West End,49.28916399,-123.1405412,22,57,5,-1
323400,2011,8,23,Renfrew-Collingwood,49.25816372,-123.0369859,11,35,1,-1
495515,2016,6,16,Central Business District,49.27329129,-123.1294422,22,15,3,-1
82514,2004,1,29,Oakridge,49.22666572,-123.1304559,7,0,3,-1
322994,2011,4,3,Renfrew-Collingwood,49.24545551,-123.0425645,16,0,6,-1
442437,2015,2,11,Central Business District,49.2844136,-123.1123809,12,59,2,-1
123910,2005,10,6,Kensington-Cedar Cottage,49.2369107,-123.0836552,8,0,3,-1
120887,2005,4,15,Killarney,49.23193242,-123.0306412,19,30,4,-1
240241,2008,9,28,Grandview-Woodland,49.27301292,-123.0656939,22,45,6,-1
140456,2005,1,29,Central Business District,49.27866939,-123.125802,7,0,5,-1
412780,2014,2,5,Central Business District,49.27974964,-123.1221875,5,52,2,-1
457696,2015,6,14,West End,49.29013731,-123.1344578,18,30,6,-1
170590,2006,3,12,Grandview-Woodland,49.2748922,-123.0670983,20,0,6,-1
175776,2006,11,10,Central Business District,49.28229119,-123.1183292,12,17,4,-1
137720,2005,9,1,Grandview-Woodland,49.28479317,-123.0654198,0,0,3,-1
301666,2010,6,22,Central Business District,49.2914188,-123.1292984,18,0,1,-1
291918,2010,12,16,Grandview-Woodland,49.28024011,-123.0701294,6,45,3,-1
408350,2014,8,8,Fairview,49.26258571,-123.1379386,8,0,4,-1
467069,2015,7,20,Central Business District,49.28470826,-123.1109188,20,39,0,-1
424818,2014,1,22,Kerrisdale,49.23086564,-123.1582876,18,0,2,-1
463631,2015,9,11,Marpole,49.2176776,-123.145269,17,10,4,-1
25074,2003,1,14,Hastings-Sunrise,49.26286699,-123.0351561,8,30,1,-1
242533,2008,6,14,Central Business District,49.28146269,-123.1032763,5,45,5,-1
250449,2008,11,6,Central Business District,49.2783992,-123.1115059,21,30,3,-1
369562,2012,3,30,Fairview,49.2658736,-123.1288583,23,0,4,-1
169468,2006,9,22,Hastings-Sunrise,49.27035423,-123.0388103,1,30,4,-1
527256,2017,2,5,Grandview-Woodland,49.27490662,-123.0697941,3,40,6,-1
136329,2005,2,10,Kitsilano,49.26211616,-123.1576356,13,0,3,-1
205542,2007,3,21,Central Business District,49.27398188,-123.1250885,16,0,2,-1
118500,2005,10,15,West End,49.28624089,-123.1274584,10,16,5,-1
335428,2011,6,3,Kerrisdale,49.22735249,-123.1587165,21,0,4,-1
377964,2012,2,4,Central Business District,49.27945716,-123.106113,23,30,5,-1
327361,2011,7,23,Kensington-Cedar Cottage,49.25415588,-123.0679371,13,32,5,-1
371649,2012,5,14,Renfrew-Collingwood,49.23995039,-123.0314159,21,40,0,-1
329013,2011,3,13,Fairview,49.27037981,-123.1329314,12,30,6,-1
435052,2014,8,26,Renfrew-Collingwood,49.23406897,-123.0356453,13,45,1,-1
333252,2011,4,25,Killarney,49.23216301,-123.026482,16,0,0,-1
302637,2010,4,26,Central Business District,49.27441867,-123.1189699,19,0,0,-1
251615,2008,1,19,Central Business District,49.2756318,-123.1247275,4,0,5,-1
186478,2007,2,20,Arbutus Ridge,49.24815768,-123.1533301,16,30,1,-1
429107,2014,2,28,Riley Park,49.23595115,-123.097028,11,0,4,-1
29421,2003,7,13,Central Business District,49.28066825,-123.1055472,12,0,6,-1
517240,2017,1,10,Marpole,49.21421993,-123.1167742,16,49,1,-1
500138,2016,5,18,Killarney,49.22385476,-123.0471988,6,33,2,-1
416114,2014,6,20,Central Business District,49.28571379,-123.1143716,8,46,4,-1
70611,2004,12,17,Strathcona,49.28129763,-123.0944332,5,15,4,-1
337995,2011,5,19,Central Business District,49.28764553,-123.1188045,8,0,3,-1
11125,2003,8,21,Victoria-Fraserview,49.21892039,-123.0547821,21,30,3,-1
182595,2006,1,30,Renfrew-Collingwood,49.25533522,-123.0251075,0,25,0,-1
31903,2003,3,7,Kerrisdale,49.22560676,-123.1913234,17,0,4,-1
177157,2006,3,25,Hastings-Sunrise,49.26841348,-123.030865,12,0,5,-1
199734,2007,7,9,Renfrew-Collingwood,49.23995039,-123.0314159,12,0,0,-1
252674,2008,9,7,Central Business District,49.28127249,-123.1180584,9,16,6,-1
104229,2005,3,25,Central Business District,49.28135747,-123.1021365,2,30,4,-1
364570,2012,8,24,Killarney,49.232016,-123.0312514,15,34,4,-1
370768,2012,3,14,Mount Pleasant,49.26845239,-123.0976065,14,0,2,-1
304204,2010,9,14,Kensington-Cedar Cottage,49.25179991,-123.068136,0,0,1,-1
152756,2006,11,17,Central Business District,49.28734757,-123.1234777,20,0,4,-1
502007,2016,6,21,Kensington-Cedar Cottage,49.23347577,-123.0655486,11,56,1,-1
283217,2009,7,20,Central Business District,49.2825557,-123.10961,10,57,0,-1
191309,2007,10,26,Killarney,49.22360545,-123.0427284,11,40,4,-1
268122,2009,10,30,Grandview-Woodland,49.27490661,-123.069797,19,0,4,-1
507831,2016,1,6,Central Business District,49.28094151,-123.1071279,17,0,2,-1
509133,2016,11,5,Mount Pleasant,49.2654033,-123.0972651,23,33,5,-1
144258,2006,1,23,Renfrew-Collingwood,49.2403882,-123.0485462,18,0,0,-1
113020,2005,10,3,West End,49.28597311,-123.1269582,13,50,0,-1
421983,2014,12,6,Kensington-Cedar Cottage,49.25186798,-123.0652181,17,0,5,-1
213584,2007,4,26,Kitsilano,49.26402591,-123.1674325,4,10,3,-1
132387,2005,7,27,Killarney,49.20832827,-123.0289677,5,30,2,-1
97474,2004,3,11,Central Business District,49.2834065,-123.1146694,19,0,3,-1
47060,2003,2,9,Grandview-Woodland,49.2713787,-123.0702397,18,0,6,-1
282440,2009,12,1,Killarney,49.22209325,-123.0397156,6,30,1,-1
476184,2016,11,5,Sunset,49.21069203,-123.0992089,19,5,5,-1
242669,2008,8,4,Sunset,49.22826722,-123.0925378,14,30,0,-1
130443,2005,1,20,Central Business District,49.28347674,-123.1091156,22,0,3,-1
182243,2006,6,7,Renfrew-Collingwood,49.25878152,-123.0488189,10,36,2,-1
469333,2015,1,4,Strathcona,49.27935951,-123.0953344,3,48,6,-1
287160,2009,11,3,Kitsilano,49.26810295,-123.1490713,20,33,1,-1
150543,2006,9,4,Sunset,49.230801,-123.0825763,18,30,0,-1
20707,2003,8,15,West End,49.2870014,-123.128537,10,0,4,-1
143721,2005,7,22,West End,49.29035248,-123.1370553,19,30,4,-1
392384,2013,1,18,Grandview-Woodland,49.26604297,-123.0713485,17,30,4,-1
312722,2010,1,28,West End,49.29050075,-123.1383109,2,1,3,-1
438173,2014,7,23,Kensington-Cedar Cottage,49.24576609,-123.0650294,21,0,2,-1
114136,2005,10,1,Dunbar-Southlands,49.25778167,-123.1840723,11,0,5,-1
132254,2005,11,21,Dunbar-Southlands,49.2564399,-123.1879528,23,0,0,-1
217390,2007,7,18,Arbutus Ridge,49.25143212,-123.1531258,19,0,2,-1
44149,2003,8,20,Renfrew-Collingwood,49.23345265,-123.0315362,9,45,2,-1
61978,2004,2,4,Kitsilano,49.2591579,-123.1504872,22,30,2,-1
208337,2007,4,15,Marpole,49.20456503,-123.1310129,21,35,6,-1
214531,2007,8,18,Fairview,49.25879483,-123.1158579,20,0,5,-1
215850,2007,9,15,Strathcona,49.27824847,-123.0832928,3,30,5,-1
62009,2004,12,14,Kitsilano,49.26370317,-123.1482636,17,21,1,-1
221176,2007,2,2,Hastings-Sunrise,49.28120469,-123.0524402,20,36,4,-1
424604,2014,7,9,Central Business District,49.28516788,-123.1201303,8,30,2,-1
75275,2004,6,14,Central Business District,49.28139486,-123.1196866,19,25,0,-1
503938,2016,7,10,Arbutus Ridge,49.23466885,-123.1584049,9,0,6,-1
387000,2013,4,7,Central Business District,49.28155827,-123.105014,10,26,6,-1
500038,2016,1,12,Renfrew-Collingwood,49.24457842,-123.0494744,13,0,1,-1
134872,2005,9,15,Central Business District,49.28333512,-123.1128993,1,0,3,-1
92075,2004,9,5,Killarney,49.23006051,-123.029227,23,30,6,-1
116531,2005,5,21,Fairview,49.2598406,-123.1291826,12,0,5,-1
451403,2015,11,18,Fairview,49.26688455,-123.1206294,1,0,2,-1
136817,2005,12,19,Riley Park,49.25283463,-123.1070562,23,0,0,-1
445706,2015,2,26,Hastings-Sunrise,49.26843611,-123.0425854,18,34,3,-1
245958,2008,2,3,Grandview-Woodland,49.26815504,-123.0697397,7,32,6,-1
358003,2012,9,2,Killarney,49.22805132,-123.0238104,19,30,6,-1
441618,2015,11,5,Central Business District,49.28061873,-123.1043097,1,54,3,-1
91495,2004,2,13,Dunbar-Southlands,49.23689794,-123.1813022,20,0,4,-1
451305,2015,5,1,Mount Pleasant,49.26514462,-123.07829,3,33,4,-1
496771,2016,6,18,Fairview,49.26224088,-123.1149721,17,0,5,-1
523843,2017,1,23,Strathcona,49.27265477,-123.098442,18,34,0,-1
305373,2010,10,12,Renfrew-Collingwood,49.2488461,-123.0482468,14,8,1,-1
92982,2004,7,15,Strathcona,49.28029282,-123.0972129,11,40,3,-1
521320,2017,3,10,Central Business District,49.28200189,-123.107194,17,55,4,-1
118569,2005,2,4,West Point Grey,49.26887648,-123.2021358,21,5,4,-1
246454,2008,9,6,Central Business District,49.27434463,-123.12847,15,10,5,-1
188791,2007,2,7,Kerrisdale,49.23184131,-123.1887369,8,30,2,-1
381311,2013,8,9,Mount Pleasant,49.25681008,-123.110289,16,24,4,-1
348513,2011,5,7,Shaughnessy,49.24201416,-123.139226,11,30,5,-1
24412,2003,3,29,Kitsilano,49.2684983,-123.1749781,15,40,5,-1
359543,2012,8,4,Sunset,49.21687465,-123.0909228,17,0,5,-1
518893,2017,2,26,Grandview-Woodland,49.27042957,-123.0657404,9,30,6,-1
480159,2016,10,21,Kitsilano,49.26708086,-123.1503595,22,0,4,-1
119122,2005,1,5,Sunset,49.21099137,-123.082037,16,30,2,-1
376269,2012,11,22,Strathcona,49.27766263,-123.0791705,17,30,3,-1
19700,2003,6,20,Renfrew-Collingwood,49.25442096,-123.042315,13,1,4,-1
152806,2006,9,3,Grandview-Woodland,49.28028031,-123.0629531,20,0,6,-1
204691,2007,7,12,West End,49.29110189,-123.1349709,16,50,3,-1
191689,2007,2,12,South Cambie,49.24429644,-123.1200602,20,0,0,-1
82859,2004,2,8,West End,49.28656612,-123.1386578,12,0,6,-1
290008,2009,2,28,Central Business District,49.27343635,-123.1205772,11,0,5,-1
175712,2006,11,16,West End,49.2778561,-123.1356136,8,18,3,-1
296929,2010,10,19,Kitsilano,49.26800588,-123.1480998,19,30,1,-1
479973,2016,1,12,Kitsilano,49.26377453,-123.1526003,13,50,1,-1
319378,2010,4,15,West End,49.28593717,-123.1398573,12,2,3,-1
74929,2004,11,7,Kitsilano,49.27020185,-123.1734614,4,0,6,-1
439889,2014,12,31,Mount Pleasant,49.26246411,-123.0929031,16,0,2,-1
342845,2011,8,9,Renfrew-Collingwood,49.2582096,-123.0264862,20,39,1,-1
90504,2004,3,16,Kitsilano,49.25971351,-123.1799431,18,0,1,-1
447319,2015,11,5,Central Business District,49.27994411,-123.1124467,0,29,3,-1
293997,2010,11,5,Mount Pleasant,49.26655344,-123.1107488,14,35,4,-1
152515,2006,8,9,Dunbar-Southlands,49.246672,-123.1853217,18,0,2,-1
234795,2008,8,11,Mount Pleasant,49.25846955,-123.1033492,22,45,0,-1
155415,2006,1,15,Sunset,49.22817068,-123.1014594,0,0,6,-1
341832,2011,6,3,Central Business District,49.28139486,-123.1196866,20,1,4,-1
351307,2012,10,20,Central Business District,49.28837942,-123.1166191,15,30,5,-1
224508,2008,4,15,Central Business District,49.28319994,-123.1228405,7,30,1,-1
294181,2010,9,14,Musqueam,49.23026283,-123.2022875,0,0,1,-1
18964,2003,9,19,West End,49.28284182,-123.1316878,11,53,4,-1
154991,2006,3,10,Central Business District,49.28236921,-123.1145467,9,0,4,-1
388684,2013,8,17,Central Business District,49.28401973,-123.1138301,22,0,5,-1
196699,2007,2,22,Hastings-Sunrise,49.2811759,-123.0255336,18,40,3,-1
291743,2010,7,26,Central Business District,49.28437898,-123.1131996,15,0,0,-1
353614,2012,1,15,Riley Park,49.25028062,-123.0998145,0,0,6,-1
17164,2003,4,5,Strathcona,49.28390852,-123.0915921,5,35,5,-1
526350,2017,7,8,Kensington-Cedar Cottage,49.25781953,-123.072393,8,13,5,-1
264524,2009,7,4,Central Business District,49.28820353,-123.1229922,0,0,5,-1
379425,2013,6,5,Central Business District,49.28319994,-123.1228405,21,30,2,-1
177444,2006,10,3,Renfrew-Collingwood,49.25816372,-123.0369859,21,26,1,-1
451404,2015,1,24,Strathcona,49.27809143,-123.0997428,6,25,5,-1
223559,2007,5,2,Kitsilano,49.26998476,-123.1554093,10,30,2,-1
455472,2015,7,15,Fairview,49.26346371,-123.1327398,12,0,2,-1
239770,2008,3,13,Fairview,49.27296657,-123.1408208,18,0,3,-1
181467,2006,4,2,Arbutus Ridge,49.2441631,-123.1688601,17,30,6,-1
122693,2005,8,15,West End,49.28878717,-123.1333402,22,0,0,-1
28139,2003,11,14,Oakridge,49.23352408,-123.1185036,5,30,4,-1
354541,2012,4,9,Kensington-Cedar Cottage,49.24500214,-123.0735425,12,0,0,-1
385308,2013,3,28,Strathcona,49.27201243,-123.0773941,6,30,3,-1
333650,2011,1,27,West End,49.28467635,-123.1377367,2,56,3,-1
173577,2006,12,28,Renfrew-Collingwood,49.23685964,-123.0310533,15,0,3,-1
384936,2013,2,12,Fairview,49.2579741,-123.1388678,22,0,1,-1
47185,2003,5,17,Fairview,49.26261045,-123.1346612,21,0,5,-1
289802,2009,5,14,Mount Pleasant,49.26076384,-123.0973805,19,0,3,-1
410015,2014,7,25,Kitsilano,49.27540069,-123.1518084,18,45,4,-1
128771,2005,2,10,West End,49.2870181,-123.1286518,15,0,3,-1
322870,2011,9,25,Dunbar-Southlands,49.24322561,-123.1724523,17,0,6,-1
499014,2016,6,17,Central Business District,49.28201991,-123.1208398,16,5,4,-1
375194,2012,5,4,Central Business District,49.27820401,-123.1247006,6,0,4,-1
521425,2017,2,14,Central Business District,49.27922659,-123.1044647,19,47,1,-1
